ID,従事産業,職業,企業規模,年齢階級(10歳階級）,集計用乗率,年間収入,消費支出額,食費,住居費,光熱・水道費,家具・家事用品費,被服及び履物費,保健医療費,交通・通信費,教育費,教養娯楽費,その他の消費支出
E182,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8492000,309255,93406,51827,20363,758,28330,3645,9155,33367,23558,44846
E183,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8884000,389691,81839,17777,24401,2560,28539,3364,22675,100590,69512,38434
E184,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8989000,271550,43598,33885,22987,5442,24352,36934,19365,10193,11840,62954
E185,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8595000,235034,74393,5016,11632,3234,23625,1947,25243,20075,47331,22538
E186,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8862000,273372,64711,7562,17437,2344,2726,7749,65612,13916,59212,32103
E187,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8291000,435272,101202,10069,22297,8515,9406,135360,49659,6988,58099,33677
E188,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8628000,287278,98486,11644,9646,1833,4304,62197,21067,20028,42674,15399
E189,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8183000,314696,80643,1832,14812,16652,7025,5659,30020,20206,56948,80899
E190,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8800000,401184,110056,1484,10465,15317,24001,1555,135951,16063,51127,35165
E191,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9285000,329627,63039,35255,35988,2679,57825,899,16852,5882,91747,19461
E192,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9121000,303670,88532,3238,16908,12552,19836,3858,30083,15822,70772,42069
E193,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9224000,460654,44117,45789,14282,711,89982,6056,16681,126339,73197,43500
E194,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8599000,209999,66889,307,13735,3328,11230,4303,25515,4294,24958,55440
E195,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8702000,325673,106018,3077,19183,16207,12103,11457,17295,26891,71298,42144
E196,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8911000,322870,83655,11582,18848,4861,37798,20532,28173,8609,70803,38009
E197,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8442000,285750,113172,2142,18832,2578,29569,3848,22501,7941,54550,30617
E198,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8487000,860426,62244,1534,20441,1837,43452,13031,67135,542861,75444,32447
E199,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8519000,354996,131863,17905,15428,7461,12905,8325,35799,1111,53930,70269
E200,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9239000,416242,110098,40922,15585,21003,11262,1945,35942,14231,83940,81314
E201,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8914000,364119,52363,23896,25738,1765,8153,2658,141748,14115,41407,52276
E202,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8407000,292775,63439,12372,15641,7702,19443,9637,60408,7868,53446,42819
E203,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9042000,323473,58398,5957,19405,11498,27248,7450,23824,21667,108051,39975
E204,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8754000,321534,80501,5777,12992,5776,2297,11240,24194,15014,89330,74413
E205,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8792000,368877,81692,1464,24073,2506,7327,13015,20392,104922,42001,71485
E206,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9274000,329104,113539,63666,16725,752,26728,13579,6581,5768,65060,16706
E207,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9017000,316917,79347,5687,26196,4004,10548,2851,48584,916,56728,82056
E208,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8797000,267750,83385,12060,20770,1194,4671,24233,12818,3503,77612,27504
E209,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8982000,345192,83349,6145,17057,20573,14621,11666,40475,17106,74258,59942
E210,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8376000,468904,122513,5629,20821,3078,10068,10931,166762,8368,35197,85537
E211,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8405000,348453,82513,4703,13098,7125,5517,11090,63428,7611,34968,118400
E212,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8974000,351152,102760,5959,22969,25436,13549,4309,41595,37895,76210,20470
E213,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8853000,287450,60230,6603,10180,467,16991,16245,33883,54983,69996,17872
E214,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8495000,425940,57868,186903,16471,2546,12303,26495,54717,21964,43296,3377
E215,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8830000,380356,101742,1066,9357,7753,41929,10088,56947,24343,75873,51258
E216,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8515000,325822,72252,6751,13625,4709,12041,21686,46721,21919,48094,78024
E217,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8883000,490347,48396,4848,24517,1977,103679,6984,49704,7514,52877,189851
E218,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8712000,329788,95899,9160,11832,1520,45416,9090,3135,2329,86853,64554
E219,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8894000,375799,110699,13617,18384,1372,4676,9625,17710,5916,109384,84416
E220,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9237000,462934,78437,3958,14862,5790,37558,6834,10240,14848,72721,217686
E221,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9230000,310205,95676,10225,20326,3706,23396,3549,7601,21172,70931,53623
E222,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8938000,359825,50078,32973,21986,3219,4114,11072,76747,67476,38050,54110
E223,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8785000,470391,137626,7091,16904,4062,15134,4887,56686,65407,51335,111259
E224,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8826000,361887,77616,709,17184,3386,16612,10911,17981,14044,107726,95718
E225,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9156000,317737,76442,6116,22912,5309,5507,11417,8102,5536,56115,120281
E226,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8842000,459086,84537,88498,14798,5777,10288,12599,2778,73887,74143,91781
E227,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9262000,371464,50147,1756,16862,13540,3680,2808,114745,48319,72902,46705
E228,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8936000,325532,60774,6808,25305,10502,6795,4311,9234,3085,47894,150824
E229,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8685000,291173,47471,21102,16851,8539,6099,3115,41344,14158,63159,69335
E230,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8731000,402906,80454,30544,23970,1961,18416,81753,43608,14283,61075,46842
E231,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8836000,335154,91009,10310,16240,11905,55878,22422,24908,13088,45096,44298
E232,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8857000,487136,129195,3840,15566,3097,20913,1341,95418,49394,30313,138059
E233,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9241000,406695,140055,17041,21949,19873,15513,3688,46324,4060,80786,57406
E234,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9105000,300897,50141,8211,8865,10523,12991,15318,36137,7867,95811,55033
E235,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9130000,414579,145548,3723,23177,11507,8880,2629,83293,18195,35212,82415
E236,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8731000,327607,150278,2459,25980,14457,7625,651,42764,4707,44996,33690
E237,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8828000,245970,58989,4461,15916,4074,24695,3124,18297,21072,73233,22109
E238,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9131000,380082,51361,28017,28104,15248,12943,4612,49154,8533,67613,114497
E239,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8376000,568732,116076,4764,11949,3797,5362,5139,212063,31137,40008,138437
E240,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8757000,349048,83904,1836,19902,18356,18102,8633,9397,21020,42962,124936
E241,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8938000,494631,119868,50779,23937,675,6490,25012,13410,143199,67050,44211
E242,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8537000,231134,71603,2912,15256,7305,10644,31512,8590,7915,26673,48724
E243,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8951000,440482,51103,4370,16105,1543,16737,6011,137942,72344,97959,36368
E244,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8568000,506101,67659,5329,16640,1752,14918,15259,88221,19951,59839,216533
E245,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8958000,362669,59153,2723,10741,5749,32298,1702,50754,64650,57958,76941
E246,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8841000,395714,63477,26293,47911,12653,1678,8055,88099,12475,101702,33371
E247,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8781000,432780,74815,2821,20799,19418,33063,27274,111626,7888,66377,68699
E248,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9142000,554515,97455,8026,14952,13987,23447,3806,99720,119417,91491,82214
E249,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8538000,313757,85869,2912,19410,3534,13708,18336,16104,9280,42426,102178
E250,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8928000,337700,40088,26086,12482,4135,51050,9904,23419,7114,72868,90554
E251,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8676000,433810,42100,15009,26924,4831,4971,10800,119238,52634,106470,50833
E252,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8816000,336700,66747,26373,33188,9494,8788,14571,38567,36034,59190,43748
E253,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8885000,177569,67112,378,15984,5866,8252,8870,19296,4069,34417,13325
E254,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9196000,271768,72412,399,18541,23165,4678,7899,22963,3561,82793,35357
E255,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8731000,451369,77623,4555,18370,3140,14872,23789,11356,26610,86151,184903
E256,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8950000,453211,80385,57211,24166,6467,10318,7016,26009,63848,48695,129096
E257,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9021000,369644,70161,21028,12811,6694,27760,85803,50117,7816,51100,36354
E258,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8502000,525653,83196,94603,24659,5251,9958,10858,16250,111092,31186,138600
E259,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8550000,296971,93387,27286,28986,10728,20028,5050,17070,5631,45190,43615
E260,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8985000,443649,150643,3225,18673,1241,12091,52158,15364,29540,35906,124808
E261,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9203000,584556,94358,49667,11283,2276,15491,8730,174271,9466,46832,172182
E262,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9031000,531762,118396,4606,36217,3367,4725,13132,12279,4749,57534,276757
E263,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8682000,255619,72469,14220,29647,4790,19642,2376,3139,34683,68451,6202
E264,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9483000,316081,53355,11322,19906,7202,28500,5254,22916,24311,69987,73328
E265,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8792000,328818,118785,7882,26101,7929,24894,5611,16053,13477,87715,20371
E266,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8751000,511327,95034,12214,34347,4169,2585,11536,246037,14281,39249,51875
E267,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8523000,489266,43898,5477,19720,1985,18581,9691,288577,18753,30604,51980
E268,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8601000,374219,109038,20306,14302,9161,9425,7186,43332,25517,71095,64857
E269,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8684000,472178,84160,2255,26965,2055,12115,8643,47517,6348,48863,233257
E270,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8565000,378151,122513,3322,18864,40001,6636,6786,48338,27414,43658,60619
E271,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8838000,679517,91736,262218,8419,9901,6216,35640,33738,29836,79014,122799
E272,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8597000,653034,119683,8935,14827,24861,13659,55561,303028,8529,53899,50052
E273,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8764000,360258,59517,11479,16246,21270,62023,1232,32626,32780,41719,81366
E274,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8622000,326507,98628,5979,11237,2325,30057,11457,59717,7495,33640,65972
E275,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8896000,423480,134890,1114,10539,23390,7560,10670,27921,76687,80812,49897
E276,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9337000,433098,80491,20106,16750,6380,16034,37140,46789,71769,57791,79848
E277,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8475000,433193,100320,263,26908,1813,7390,10801,36222,185341,35819,28316
E278,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8745000,204413,66571,4503,18566,1800,7914,5322,13393,15490,47880,22974
E279,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8677000,299284,107007,1690,20052,1654,12065,7151,14081,51417,27625,56542
E280,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8942000,390064,60404,12186,25171,8719,16862,3807,80503,12329,98261,71822
E281,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8522000,452476,127664,1989,13886,13760,10707,29439,101719,77471,36029,39812
E282,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8955000,281710,66428,14272,14772,4450,40627,19708,46462,3535,50711,20745
E283,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8653000,414985,124429,6005,17159,17506,5083,13244,47295,52023,52580,79661
E284,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8989000,295412,85592,5600,14646,7119,9481,9980,5521,15733,97612,44128
E285,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8819000,431506,188369,70683,19059,4133,7976,4378,18329,33714,53643,31222
E286,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9198000,483895,36508,193147,12380,6043,18230,22398,79027,4721,83035,28406
E287,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9035000,325791,69726,2960,24441,18610,31977,4623,17574,12581,47485,95814
E288,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8655000,415275,108099,5199,16371,3813,30696,23805,57470,53651,57436,58735
E289,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8780000,374458,41894,7186,20505,14534,114707,13104,16559,73899,57082,14988
E290,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8824000,328447,79541,23022,18129,33499,7666,17224,22586,2245,64083,60452
E291,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8732000,258405,97817,4742,14735,5199,10447,6308,4825,1478,64101,48753
E292,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8856000,334423,119149,7943,20561,9860,7593,3909,27392,31544,71785,34687
E293,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8987000,492871,78190,12548,16422,11417,18848,7102,110915,53556,58709,125164
E294,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9204000,395427,92472,8958,46709,7148,5763,9102,63136,43026,106882,12231
E295,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8797000,696986,56027,6027,14304,11522,7822,8037,23897,20150,75467,473733
E296,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8435000,355826,78044,18707,16469,7513,44822,35673,15792,7751,50222,80833
E297,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8696000,353758,63091,7796,35368,4539,63223,34190,36504,2802,76591,29654
E298,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,9755000,366447,57428,930,19497,1966,15480,2463,39537,17140,108179,103827
E299,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8919000,287235,45454,979,14752,10750,10396,4344,84995,4026,79897,31642
E300,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8673000,302472,65253,18106,23363,2974,20850,27460,32269,26104,59111,26982
E301,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8538000,308525,98885,3947,14568,32378,33998,1293,11760,18315,34127,59254
E302,2_第2次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,735.6792453,8531000,431753,63130,3319,27562,5076,38865,13508,182733,4395,70609,22556
