ID,世帯人員,就業人員,居住地域,住居の所有関係,就業・非就業の別,企業規模,未既婚,子ども有無,年齢階級（5歳階級）,年齢階級（65歳未満か否か）,集計用乗率,年間収入,消費支出額（合計）,食費,住居費,光熱・水道費,家具・家事用品費,被服及び履物費,保健医療費,交通・通信費,教育費,教養娯楽費,その他の消費支出,１ヶ月平均CM視聴率,CM視聴率の高低
C117,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,6_50〜54歳,1_65歳未満,579.9464286,6301482,131153,42818,2261,8217,10490,819,10866,16934,824,10464,27456,3.3,中・低視聴率層
C118,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,6_50〜54歳,1_65歳未満,579.9464286,6912943,135135,38523,827,13437,2969,9106,13814,17625,575,18769,19486,13.2,中・低視聴率層
C119,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,6_50〜54歳,1_65歳未満,579.9464286,6755369,262067,77635,2226,19425,1638,20919,2674,25558,10,62142,49836,14.8,高視聴率層
C120,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,6_50〜54歳,1_65歳未満,579.9464286,6410111,118166,32683,526,14078,4119,4021,979,18607,156,17378,25615,15.2,高視聴率層
C121,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,6_50〜54歳,1_65歳未満,579.9464286,5757469,215351,32913,2158,9886,11849,10231,3113,56317,17,26885,61978,9.8,中・低視聴率層
C122,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,6_50〜54歳,1_65歳未満,579.9464286,6652185,273620,43246,3576,11068,48770,18410,7056,14619,3374,42447,81050,17.1,高視聴率層
C123,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,6_50〜54歳,1_65歳未満,579.9464286,6344921,213744,38707,630,14929,1717,1343,20951,11297,546,25620,98000,6.2,中・低視聴率層
C124,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,6_50〜54歳,1_65歳未満,579.9464286,6293702,384765,92597,1176,30128,5738,23857,2993,39070,19481,34013,135707,16.2,高視聴率層
C125,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,6_50〜54歳,1_65歳未満,579.9464286,6551059,424589,67771,5930,28392,9381,1339,15607,33440,793,16850,245081,10.2,中・低視聴率層
C126,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,6_50〜54歳,1_65歳未満,579.9464286,6520832,299632,74779,10245,16202,1044,24841,20734,8598,706,6887,135593,10.7,中・低視聴率層
C127,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,6_50〜54歳,1_65歳未満,579.9464286,7001001,218571,58250,735,15779,4625,3325,2470,39477,1011,20782,72111,3.9,中・低視聴率層
C128,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,6_50〜54歳,1_65歳未満,579.9464286,6494756,184981,54666,1452,15000,938,4126,591,26820,2800,29239,49343,10.1,中・低視聴率層
C129,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,6_50〜54歳,1_65歳未満,579.9464286,6886749,672408,56105,5732,13958,8175,15732,1512,25721,386,10468,534614,3.7,中・低視聴率層
C130,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,6_50〜54歳,1_65歳未満,579.9464286,6554947,361324,66498,926,17226,9496,16905,33197,40880,1289,16215,158688,14.3,高視聴率層
C131,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,6_50〜54歳,1_65歳未満,579.9464286,6392541,287508,67130,142,10949,43445,11821,2858,23178,1334,47996,78651,3.6,中・低視聴率層
C132,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,6_50〜54歳,1_65歳未満,579.9464286,6933190,249266,73757,3796,17187,10471,7611,5509,38184,36249,12367,44130,12.6,中・低視聴率層
C133,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,6_50〜54歳,1_65歳未満,579.9464286,6570371,376135,62303,849,17080,3324,58849,14778,143507,1321,31589,42531,7.9,中・低視聴率層
C134,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,6_50〜54歳,1_65歳未満,579.9464286,7057628,170603,30440,517,9127,7220,3932,6802,83892,183,17399,11086,10.9,中・低視聴率層
C135,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,6_50〜54歳,1_65歳未満,579.9464286,6424976,166746,71628,96,15115,14048,4962,2168,20294,419,13437,24575,11.4,中・低視聴率層
C136,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,6_50〜54歳,1_65歳未満,579.9464286,6168794,156985,54291,2449,12406,2875,3073,16922,11292,2143,16512,35017,6,中・低視聴率層
C137,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,6_50〜54歳,1_65歳未満,579.9464286,6667201,423674,55603,3290,16393,19739,861,1283,57434,211830,27313,29924,4.7,中・低視聴率層
C138,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,6_50〜54歳,1_65歳未満,579.9464286,6229456,272265,96975,330,22004,11454,20156,15099,49226,2581,18693,35743,12.3,中・低視聴率層
C139,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6292334,248196,35362,21477,14087,7058,5313,2532,18443,0,26442,117478,3.5,中・低視聴率層
C140,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6890754,143994,72505,4400,21980,3702,2614,3439,15325,0,8310,11714,2.2,中・低視聴率層
C141,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6450706,204297,64467,3602,25895,5984,702,3896,46005,0,33321,20420,13,中・低視聴率層
C142,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6313554,107928,25822,884,12260,3938,6244,14189,3686,0,24314,16588,10,中・低視聴率層
C143,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6811121,257878,79878,1664,8709,18690,21792,25622,16818,0,13023,71677,14.5,高視聴率層
C144,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6887046,205380,82606,17241,20315,6138,4581,4295,28030,0,15294,26875,8,中・低視聴率層
C145,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,7039206,375592,52131,235,16238,4531,12459,2568,133685,0,106634,47107,13.8,中・低視聴率層
C146,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,5959795,251208,84582,2503,22418,12182,4203,30184,57113,0,22409,15610,8.3,中・低視聴率層
C147,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,7040385,230550,70026,3273,19444,10677,955,14732,43151,0,30481,37809,11.7,中・低視聴率層
C148,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6913222,268475,55320,3203,11791,34097,558,6577,90104,0,19299,47523,9.9,中・低視聴率層
C149,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6252625,787525,40142,976,13698,8590,6541,5778,136834,0,12651,562310,0.9,中・低視聴率層
C150,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6564568,135013,40692,946,8406,3576,3232,11934,29267,0,9384,27573,14,高視聴率層
C151,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6826659,266699,60988,9075,15472,2049,3078,17209,87156,0,33173,38495,3.7,中・低視聴率層
C152,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,5739974,214988,58764,334,24994,13700,2512,1592,24638,0,17800,70652,2,中・低視聴率層
C153,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6545714,367036,46961,4348,14252,3747,59976,9121,8441,0,15738,204448,17.3,高視聴率層
C154,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6840659,160658,44697,1140,12816,4617,5418,9443,21843,0,30925,29754,4.6,中・低視聴率層
C155,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6564950,486831,39719,9066,13505,12464,2330,3812,357212,0,27033,21685,5.6,中・低視聴率層
C156,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,5825770,274448,62647,1066,8208,5803,2078,4662,26343,0,6527,157110,16.1,高視聴率層
C157,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6348224,197868,16855,3847,12092,9319,7914,17971,47345,0,9633,72890,12.3,中・低視聴率層
C158,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6310057,311770,95577,8178,25620,9653,23627,15105,3136,0,24540,106331,8.1,中・低視聴率層
C159,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6632365,466052,52367,814,16477,4424,6742,169679,19994,0,57163,138388,17.4,高視聴率層
C160,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6374768,272331,64219,46196,17016,1607,2335,4897,1944,0,71668,62445,10.1,中・低視聴率層
C161,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6867205,206529,65877,5704,15331,11035,4076,15353,24263,0,16740,48146,4.1,中・低視聴率層
C162,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6361790,188775,59170,124,13454,3494,7270,13419,8559,0,30488,52791,16.3,高視聴率層
C163,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6295118,190700,57129,5241,17025,4173,15660,5249,5095,0,26787,54337,10.8,中・低視聴率層
C164,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6397511,394199,73541,124,17724,7183,3887,17193,3057,0,14594,256893,15.6,高視聴率層
C165,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6203824,357039,62804,239,14032,20651,15223,2271,148790,0,53947,39079,8.6,中・低視聴率層
C166,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6199714,251356,46337,1019,13192,14813,34753,8500,2287,0,100532,29918,9.3,中・低視聴率層
C167,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,7276130,253688,57580,591,12561,1608,4643,6248,5020,0,36802,128631,5.6,中・低視聴率層
C168,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6498547,335184,44299,883,13820,5999,5576,60550,14491,0,13745,175817,5.4,中・低視聴率層
C169,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6919119,226747,63395,6887,18228,10217,27513,6635,63088,0,8461,22320,9.2,中・低視聴率層
C170,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6468488,323186,52156,34098,11514,4986,2105,3028,87459,0,78697,49140,7.9,中・低視聴率層
C171,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6476758,226370,38576,28597,11705,7375,5353,20185,60244,0,28093,26238,11.1,中・低視聴率層
C172,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6525055,543319,77488,295824,11776,4083,11515,10479,64630,0,14060,53459,10.7,中・低視聴率層
C173,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6574094,333738,128179,674,31430,5913,4460,5134,67095,0,39186,51664,3.7,中・低視聴率層
C174,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6506184,320519,70264,4939,19544,29145,11547,6542,4900,0,12731,160903,2.3,中・低視聴率層
C175,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6452668,430868,56130,4623,16712,4202,20654,4975,273990,0,29314,20264,2.7,中・低視聴率層
C176,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6368957,191528,44645,518,15533,4681,1923,21747,20951,0,23583,57944,11.5,中・低視聴率層
C177,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6712781,122756,50176,2774,13611,8844,15292,9856,1659,0,10306,10233,16.1,高視聴率層
C178,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6536669,359243,49004,6842,12681,3384,73372,28281,115031,0,13662,56980,12,中・低視聴率層
C179,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6447169,152558,50604,964,14016,3856,9295,5613,13321,0,7578,47307,13.8,中・低視聴率層
C180,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6556383,226605,48132,528,14280,2345,2157,2405,108481,0,15382,32892,11.1,中・低視聴率層
C181,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6508586,274486,35647,2640,14551,6016,5903,5463,17612,0,32407,154244,7.7,中・低視聴率層
C182,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6363614,130681,36651,2099,14684,11668,8569,2692,17731,0,13532,23053,8,中・低視聴率層
C183,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,7218305,135024,35498,2569,13457,12443,1182,2243,18690,0,26145,22792,9.2,中・低視聴率層
C184,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6085431,390705,69447,1065,33636,3680,9513,5174,149416,0,37730,81041,2.4,中・低視聴率層
C185,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6149304,389156,64737,1396,19711,9571,16868,25161,101123,0,9612,140974,4.9,中・低視聴率層
C186,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,5941886,244226,57866,21710,13368,2183,3699,5036,46100,0,28811,65448,11.8,中・低視聴率層
C187,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6404467,480795,69604,1394,11120,2426,3012,2746,213456,0,21234,155799,5.5,中・低視聴率層
C188,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6284097,398292,39520,11356,11629,2484,4713,27048,236191,0,40379,24967,9.8,中・低視聴率層
C189,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6925823,257629,54151,61768,15372,4025,8388,25296,1520,0,31483,55622,9.1,中・低視聴率層
C190,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,5958979,210032,85658,183,23468,19859,9365,2860,642,0,50961,17033,10.8,中・低視聴率層
C191,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6284489,173228,85303,687,20793,2283,1523,15213,2502,0,10923,33998,17.6,高視聴率層
C192,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6387761,199534,61446,1403,18851,2996,3998,5817,2235,0,11184,91599,5.6,中・低視聴率層
C193,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6712013,406590,33216,232,14798,5242,9799,22102,38483,0,1718,280996,6.8,中・低視聴率層
C194,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6060973,165301,44249,66,10901,2384,1805,8889,1791,0,25948,69265,9.7,中・低視聴率層
C195,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,584.0153453,6142553,397023,25127,1636,6044,2560,10145,8380,99350,0,12230,231548,4.4,中・低視聴率層
C196,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,584.0153453,6478174,201978,50088,1834,16245,14450,8795,24122,17699,0,11054,57687,16,高視聴率層
C197,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,8_60〜64歳,1_65歳未満,571.9666667,5520934,168453,57540,3200,13665,3928,7363,7265,36473,0,7331,31682,15.6,高視聴率層
C198,2_2人,1_1人以下,都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,8_60〜64歳,1_65歳未満,571.9666667,4876695,134504,38872,1425,9759,13067,14138,2787,4438,0,20890,29124,10.9,中・低視聴率層
C199,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,8_60〜64歳,1_65歳未満,571.9666667,5455366,286184,67097,20,12622,5145,70054,3530,28777,0,13381,85555,8.1,中・低視聴率層
C200,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,8_60〜64歳,1_65歳未満,571.9666667,5351462,347624,63869,12323,20684,25785,3733,7022,2855,0,29943,181405,6.8,中・低視聴率層
C201,2_2人,1_1人以下,非都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,8_60〜64歳,1_65歳未満,571.9666667,5374353,569929,39740,78484,8169,1238,8202,1173,84569,0,15075,333274,13.2,中・低視聴率層
